Date,Tweet,Label
23/11/2019 23:14,"Extraditar a los narcoterroristas FarcEln que hoy estan sentados en el Congreso. Derogar la @JEP_Colombia Asperjar las 250 mil hectareas de coca. Que @JuanManSantos @AABenedetti y @RoyBarreras paguen por sus crimenes, Empecemos por esta agenda. https://t.co/4yopPtvbvM",
23/11/2019 23:13,"@Niggarya @ELTIEMPO @JoseOMorera @CorpoRosaBlanca No senorita, fue la Fiscalia la que lo capturo la JEP lo libero, luego lo recapturo, y la Consejo de Estado le dio fuero de congresistas, para que su juez fuese la CSJ y ellos le dieron la libertad para que se volara!! no me enredes la pita querida.",
23/11/2019 23:07,Se deben reprimir a todos estos terroristas que han puesto en peligro la seguridad nacional. Reitero el llamado de convocar a una constituyente derrocando a las cortes y a la JEP y el congreso para declarara inmunidad absoluta del senor Presidente @AlvaroUribeVel (H.N.Q.),
23/11/2019 23:07,"@fratiejulian @JEP_Colombia @UIA_JEP @CorteSupremaJ @CeDemocratico @AlvaroUribeVel @IvanDuque @MisionONUCol @ONUHumanRights @ONU_es @nytimes @WRadioColombia @elespectador @ELTIEMPO #UltimaHora #SOSColombia #NWO La CRISIS en Bogota esta YA a punto de estallar,,, https://t.co/jciDTA1ArQ",
23/11/2019 23:07,@DeLaCalleHum Cinico y es que luego las disidencias FARC que ustedes dejaron armadas no son las mismas guerrillas que siguen sembrando el caos? Porque no exige que los 10 criminales de lesa humanidad abandonen el Congreso?La JEP los mantiene impune jamas diran verdad ni repararan victimas,
17/2/2020 0:22,"@petrogustavo Impunidad es la que la JEP le da a sus camaradas, y usted ciego, sordo y mudo.",
17/2/2020 0:21,"Recordemos que en cabeza de la izquird politica de colombia y las farc, la meta es hacer encarcelar a todos los militares que dieron golpes contundentes contra ellos. @JEP_Colombia es la via para ello. Hecha por guerrilleros para guerrilleros",
17/2/2020 0:20,"@estegarsua1 Sus antecedentes de millonarios contratos con Santos y su apoyo irrestricto a la JEP, dan mas miedo que descanso!",
17/2/2020 0:17,"La JEP y el proceso de paz es necesario, es el inicio, primero unos pocos y luego los demas. Esas cosas no pueden volver a pasar.",
17/2/2020 0:16,@PACHOMIL @lamismaximena @KARLA56131 Claro q es un acto de guerra! Y su lideres intelectuales los tenemos en el congreso y el cura de la JEP. Hay q apoyar a nuestro presidente Duque para q tome decisiones q protejan la democracia y el pais.,
17/2/2020 0:15,@Sachaka7 @Ricardo48747284 @JEP_Colombia Dice saber queeeee??? Ay noooo!! Otro Montoya A LA VISTA!,
17/2/2020 0:15,"@Johan1913DIM @ingridvali2 @ELTIEMPO La Jep nunca existio, recuerda que perdieron el plesbicito? Por otro lado no soy Uribista.",
17/2/2020 0:03,@lcvelez @ELTIEMPO Apuesto 1000 a 1 que estas joyas : ya estan siendo respaldados por Cepeda y Petro. Saldran libre porque solo si ellos reconocen que son terroristas se inicia el julio . Llegara @JEP_Colombia y pedira que ellos los adoptara. Y asi que bueno ser un miserable en Colombia,
17/2/2020 0:02,"Fecode,profamilia,jep,medios de comunicacion y la izmierda son unas CLOACAS hay que salir de esas basuras.",
17/2/2020 0:01,"Proximo presidente de Colombia #SoyDeDerecha tendra que hacer lo inimaginable para salvar el pais TUMBAR LA JEP!! LA DERECHA @JeanineAnez salvo a Bolivia de ser Venezuela, @mauriciomacri CENTRO entrego a Argentina, @sebastianpinera CENTRO entrego a Chile https://t.co/PvtE1vyxv7",
17/2/2020 0:01,@eltajalapiz Ojala no se pierda en Panama como la carta de la JEP,
16/2/2020 23:59,"HABLA AIDA MERLANO HABLA MANCUSO HABLA SALVADOR ARANA HABLA GENERAL MONTOYA Exgobernador de Sucre, Salvador Arana, otro mas que acudira a la JEP a contar toda la verdad sobre el asesinato del Alcalde del mucipio de El ROBLE, Sucre, Edualdo Diaz Salgado. https://t.co/PvsrScNKpt",
16/2/2020 23:56,"Saben que? Cada dia confio mas en la JEP, ruego que no se dejen amilanar ni contaminar. Esto y la Comision de la Verdad es lo unico que no queda para derrotar al Mal en Colombia. https://t.co/XUjR7LJBJc",
16/2/2020 23:56,TODO ES UNA CORTINA DE HUMO. Los paros tanto de Fecode como de el ELN son distractores para q No se sigan con las graves Denuncias sobre el -Cartel de la Toga -Odebrecht -Santos y su corrupta banda de exministros. -La corrupta JEP y sus manejo$ financiero$. -Santrich/Marquez.,
16/2/2020 23:56,"@RevistaSemana La JEP solo acepta guerrilleros, narcotraficantes, mafiosos, asesinos, violadores y todo criminal afin a su ideologia politica.",
16/2/2020 23:54,"@Antonio64764142 @ingridvali2 @ELTIEMPO Esta la JEP por eso ustedes los Uribistas la quieren acabar, aunque imagino que usted hablara de la bala.",
16/2/2020 23:53,"Bueno y si la gonorrea de Mario Montoya, no quiere hablar en la JEP, no se puede hacer algo desde la justicia ordinaria? Si ya sabemos que estuvo detras de semejante horror.",
16/2/2020 23:53,@rcnradio La jep va entregar un cuerpo porque mas bien le dejan ese trabajo a las farc mejor hablar con los duenos del circo y no con los payasos,
16/2/2020 23:51,@rcnradio Cuando la JEP va hacer igual de diligente encontra de los terroristas de las FARC,
16/2/2020 23:51,"El carnicero Mario Monyota debe pagar, su silencio le debe costar muy caro. Que sea ejemplo de escarmiento para los que entran a la @JEP_Colombia https://t.co/2neR4CNmBm",
16/2/2020 23:47,"@Arpia__ Corporacion Rosa Blanca tiene muchas denuncias de victimas de violaciones. El problema es que ha sido instrumentalizada por la derecha. Para muchos sus denuncias no tienen peso. Sandino no ha negado nada, solo ha dicho ""las violaciomes se dieron y los responsables iran a la JEP"".",
16/2/2020 23:40,"Esto es la base principal de la farza PAZ, que negocio JUAN Manuel Santos y sus complices()con la Narcogerrilla; La JEP. Cloaca de mierda, para proteger a los parasitos de las FARC de ser condenados por todos los crimenes de lesa humanidad cometidos https://t.co/SmaT96MP7o",
16/2/2020 23:38,"Enronces la JEP si es el tribunal de impunidad de las FARC, muchos lazos con ese grupo asesino, Tenaz https://t.co/DhPNSzIGFf",
16/2/2020 23:38,JEP entregara el primer cuerpo identificado en la fosa comun de Dabeiba (Antioquia) https://t.co/b53NiPFbSU,
16/2/2020 23:37,"@RevistaSemana Cuantas masacres borraron los Narcoterroristas de las FARC, es mas Ni por la Jep se han asomado, y si han ido han ido a contar chistes. Es mas los premiaron con una pension vitalicia.",
16/2/2020 23:33,"@MabelLaraNews @JEP_Colombia Son unos desalmados, por los que luchamos por la paz pensamos en en los hijos de los mas pobres, los que ponen la vida mientras los poderosos se roban el dinero y disfrutan con las mieles que le da la guerra",
16/2/2020 23:30,"Sabian ustedes que los Magistrados de @CConstitucional y @CorteSupremaJ aprobaron la creacion de la @JEP_Colombia haciendo acabar con prepotencia sus propias instituciones judiciales, poniendo a la nueva Corte como una institucion antijusticia legalizado por FARC/SANTOS.",
16/2/2020 23:29,"@JEP_Colombia Ustedes tienen un compromiso grande con Colombia, no pueden aceptar que un general como Mario Montoya se burle de la justicia, de sus victimas y de todos los Colombianos. Montoya es un criminal y como tal la JEP debe tratarlo. Donde esta la verdad y reparacion? https://t.co/bSaOooYo1S",
16/2/2020 23:16,"@waltermunevar @Ivager69 Don Walter, hay un acuerdo de paz y una JEP. Lea un poquito, eso no hace dano y evita que ud diga estupideces.",
16/2/2020 23:15,Los dos expedientes del coronel de la mafia que pusieron a renir a la JEP - https://t.co/HD9cRUReEC https://t.co/mRJlYInM6,
16/02/2020 23:14,"TODAS LAS VICTIMAS DEL CARTEL NARCO-TERRORISTA de las FARC/Eln, por favor, empezar a Escribir a La JEP, a HRW, y a Prensa Internacional solicitando Expulsion de TIMOCHENKO, TORNILLO, SANDINO, CALARCA, etc PORQUE NO HAN APORTADO NADA A LA VERDAD NI A LAS VICTIMAS https://t.co/kP1jj7Q4xe https://t.co/ArtigkeWnM",
16/02/2020 23:07,"@ZuluagaCamila @JEP_Colombia Camila, esta version que dices es la de una de las partes (por cierto parcializada a desacreditar las FFAA, mientras tuercen a su favor millonarias demandas de nuestros impuestos). Pregunto: has contactado la version de la contraparte? Cual es esa version, nos puedes contar?",
16/02/2020 23:00,@elespectador El miedo debe ser bastante porque debe darle gusto a Ivan Cepeda y si no...y con la mujer mandando en la jep ya sabe que le puede pasar? Esta enfrente de una familia real del delito? Frente Manuel cepeda les suena?,
16/02/2020 23:00,"La JEP de actuar asi muchos de los criminales convictos ven en esta jurisdiccion un salvavidas para salir de la CARCEL, deben someterse a decir toda la verdad, despues si fue cierta la verdad y sincero su arrepentimiento, pueden acceder a beneficios, que no pase lo de Montoya https://t.co/b04m4iDU7m",
16/02/2020 23:00,"@MabelLaraNews @JEP_Colombia Mucho triple hp. Esta igual que la bruja de la Cabal, para quien los culpables de la compra de sus votos eran sus ignorantes seguidores. Muchos cafres estos uribestias.",
16/02/2020 22:59,@JEP_Colombia @UIA_JEP @meridiano_co @BluRadioCo @lasillacaribe @NoticiasRCN @CaracolRadio @NoticiasCaracol @lafm @el_ICTJ @NoticiasUno Yo creo que AUV tambien tuvo velas en ese asesinato. Amanecera y veremos dijo el ciego,
16/02/2020 22:53,ESTO Y MAS ES LO QUE IVAN CEPEDA HA ESCONDIDO Y CON LA ESPOSA EN LA JEP NUNCA LO INVESTIGARAN ESO ES CORRUPCION SI ESTO LO HACE UN URIBISTA YA ESTARIA PRESO Y FUSILADO EN PUBLICO PERO LO HIZO UN ZURDO SOCIALISTA SIGLO XXI NO PASA NADA ESTO ES CORRUPCION AL MAXIMO PERO VEAN NADA?? https://t.co/fIAE3WDEcm,
16/02/2020 22:46,@JEP_Colombia @UIA_JEP @meridiano_co @BluRadioCo @lasillacaribe @NoticiasRCN @CaracolRadio @NoticiasCaracol @lafm @el_ICTJ @NoticiasUno Esperar que el buen muchacho de @alvarouribevel diga toda la verdad y no otro montaje contra las victimas como ya lo es Montoya!,
16/02/2020 22:44,Definitivamente el mugroso es muy peligroso @JEP_Colombia https://t.co/mpBOoMrLd0,
16/02/2020 22:37,@DCoronell Que me dicen de la JEP? Esta haciendo las cosas bien ?,
16/02/2020 22:37,"@Sachaka7 @mjrmora @JEP_Colombia Va a repetir lo de Montoya, cubrirle la espalda a..........",
16/02/2020 22:36,La gente asi es .... jep https://t.co/leaOb9e3zt,
16/02/2020 22:18,@actasaz @chigo58336410 @patoqui62 @ElRepublicano09 @CaracolRadio @JuanManSantos @JEP_Colombia @PartidoFARC @TimoFARC Colombianos estan preparados? Para un gobierno de Izquierda!,
16/02/2020 22:15,"@CarlosF48327173 @AlvaroUribeVel @CorteSupremaJ @CeDemocratico Dejo a la JEP y a todo el mamertazgo con los crespos hechos, solo los malditos genocidas zurdos viven de montajes tergiversaciones y mentiras; como el tal @CarlosF48327173.",
16/02/2020 22:15,@Sachaka7 @JEP_Colombia Eso no va a pasar nada.. alli nadie va hablar..,
16/02/2020 22:14,@emmita_cp Si. merci,
16/02/2020 22:13,en medio d tanto tibio cobarde y apoyando dictadura ilegal narcojusticia q da impunidad a criminales lesa hum farcSANTOSELN como cartel toga JEP @PGN_COL etc y mafistrados genocidas @CConstitucional q dan pena d muerte a indefensos ninos asesinato Xaborto valiente columnista https://t.co/5TS5T9gwWS,
16/02/2020 22:02,"@RevistaSemana Le diferencia entre los narco-terroristas de las FARC y este delicuente no existe, no obstante ellos tienen la JEP como clu",
16/02/2020 22:02,"Los comparecientes no estan comprometidos con la verdad, solo les interesa obtener beneficios legales: grave llamado de atencion del comisionado Alejandro Valencia Villa. @JEP_Colombia @ComisionVerdadC @Coljuristas https://t.co/evo9Tcmq0W",
16/02/2020 22:00,"@LaPollaCol Bueno pero se declaran impedidos, no como el exfiscal corrupto Nestor Humberto Martinez, que tuvo el descaro de cerrar el caso de Pizano, como suicidio, cuando lo senalaba de culpable en el caso Odebrecht y vinculos con @AlvaroUribeVel . Punto para la jep",
16/02/2020 21:59,"Resulta curioso que quien desestimo la amenaza al difunto, y premio al presunto asesino, permanezca indiferente e impune. https://t.co/Ka5mLiP5PL",
16/02/2020 21:57,"#Noticias45 En la plaza principal del municipio de Dabeiba, #Antioquia el @MedLegalColombi y la @JEP_Colombia entregaran este lunes en medio de una ceremonia, el primer cuerpo que logro ser identificado luego de la exhumacion de la fosa comun del cementerio Las Mercedes https://t.co/UtJlSmZQO9",
16/02/2020 21:56,Video: Avanza JEP en la verdad de 2.248 colombianos asesinados https://t.co/DUXLLJJER6 #Colombia,
16/02/2020 21:56,"Somos el pais donde mas verdad buscamos,Comision de la Verdad,Verdad https://t.co/BmFFZdxmPJ,la Verdad de JyP,de JEP,la Verdad de las Unidades de Restitucion de Tierras,inventadas como analisis de contextos mas mentirosos,recogidos por el combo de Priscila Zuniga y otros tantos",
16/02/2020 21:54,@K_Ibarguen @patriciajaniot Lo tremendo es que cuestionen a @HassNassar y no a @IvanCepedaCast por saber que piensa hacer la @JEP_Colombia y las cortes,
16/02/2020 21:52,"La jep es un brazo de las Farc, por algo no les exije nada, no les impone justicia y se preocupan de no incomodarlos. https://t.co/stzX2ZjLv0",
16/02/2020 21:52,@Sachaka7 @JEP_Colombia Mato al alcalde de robles?,
16/02/2020 21:51,"@JanetMoon8036 @petrogustavo La ""gente de bien"" duro 12 anos diciendo ""Guerrillero, demovilizate, tu familia te espera"". Y ahora que ya lo hicieron, se ponen bravos... Y aparte de eso estan asustados por lo que pueda revelar las declaraciones de los involucrados en la JEP... quien los entiende..",
16/02/2020 21:51,"Yo estoy obsesionado contigo y el mundo es testigo de mi frenesi, y por mas que se oponga el destino seras para mi. #Carlitos #Mariana #JEP",
16/02/2020 21:50,@AlirioUribeMuoz @yohirakerman @IvanDuque @GustavoBolivar @Ccajar @IvanCepedaCast @angelamrobledo @Tolaymaruja @FelicianoValen @ClaudiaLopez @MafeCarrascal @petrogustavo @NoticiasUno No pasa nada con muertes.. corrupcion de millones de pesos.. asesinatos de nenes .ahora tienen fiscal y la mayoria del congreso..acabaran con las cortes..con la jep..con la paz.pero por esos discursos de odio y la bodeguita habra nombramientos..y no pasara nada de nada,
16/02/2020 21:47,"@Sachaka7 @JEP_Colombia Van solo a buscar beneficios, pero no a colaborar con la Justicia, la verdad y la reparacion de victimas",
16/02/2020 21:46,@Aemon3428 @jussdeth @PizarroMariaJo @AlvaroUribeVel Espero coman cuento. Segun curas va destruir a los char. Fajardo esta muerto y podrido. El uribismo aniquilado. En si queda la moir. Para eso Petro atacar sin huevonadas. Derribamos a todos si confiamos en la jep y mostramos bloque defensa para proteger Colombia humana. https://t.co/18QcXa85T7,
16/02/2020 21:45,"@RevistaSemana Las farc tambien se aliaron con narcos, estan en el Congreso y fueron aceptados en la @JEP_Colombia",
16/02/2020 21:42,"@RevistaSemana Todos esos DELINCUENTES CON UNIFORME solo pretenden usar a la JEP para atenuar condenas,los estamentos no deberian prestarse para esto,condenar de manera EJEMPLAR.",
16/02/2020 21:42,"@herbinhoyos @LuchyB Cerrar relaciones con Rusia/Cuba, es el inicio de poner la casa en orden. Que la @FiscaliaCol presente bien fundamentadas las denuncias Ya para todos los implicados en los casos: Cartel de la Toga. Odebrecht. Santos y su banda de exministros. La corrupcion de la JEP. Ejem x casa",
16/02/2020 21:42,"@JEP_Colombia Deben enviar a Mario Montoya a la Corte Penal Internacional @CourPenaleInt , en serio piensan expulsarlo y dejarlo en libertad? Yo no lo creo.",
16/02/2020 21:40,"Arana Sus exgobernador de Sucre entra a la @JEP_Colombia el sabe que paso al alcalde del Roble, los paramiltares del monte Maria y la corrupcion de Sucre. https://t.co/lDWaGj0y7f",
16/02/2020 21:40,Los dos expedientes del coronel de la mafia que pusieron a renir a la JEP https://t.co/58ej5PSVAV via @RevistaSemana,
16/02/2020 21:40,El oficial retirado Bayron Carvajal tiene cuatro condenas que sumadas dan 78 anos de carcel. La JEP en segunda instancia rechazo de tajo su amaguala con narcos y excluyo cualquier relacion de la masacre de Jamundi con el conflicto. https://t.co/Ky9rHwoG53 https://t.co/6sJFzC0Fnv,
16/02/2020 21:37,"@progresismoesm1 @NicoDuRo @adolforivasdiaz Digame un solo estamento internacional que no apruebe la jep y no me refiero a cuba o Venezuela, digame un solo pais que no avale los acuerdos de la Habana?",
16/02/2020 21:33,"La plena verdad esta en la JEP y la Comision de la Verdad pero...! @elespectador @ElUniversalCtg @NoticiasUno No solo la del Gral Montoya sino la del Gral Rodrigo Quinonez Cardenas, Cdante 1a. Bafin, coronel Carlos Alberto Sanchez G, jefe del EM; TC Harold A Mantilla Serrano",
16/02/2020 21:26,"Este lunes la JEP entregara el primer cuerpo identificado en fosa comun de Dabeiba, Antioquia https://t.co/Kei0KWS58K",
16/02/2020 21:23,"@gulopezor @elespectador @dojurita Tambien cuando la JEP castigue a los criminales hoy Senadores de la FARC, tambien tendremos confianza en la justicia. Mientras los absuelva y dejen escapar como a Santrich, es dificil confiar en la Justicia",
16/02/2020 21:21,"@NoticiasUno JEP tome medidas , Montoya esta burlandose de las madres de los jovenes asesinados por orden de este que a la vez cumplia ordenes del Comandante de la Nacion. Que irrespeto con los colombianos , este senor no esta diciendo la verdad, esta revictimizando, o ""que supone uno""?",
16/02/2020 21:21,"@RedMasNoticias @PartidoFARC @GiovanniCelisS La ""gente de bien"" duro 12 anos diciendo ""Guerrillero, demovilizate, tu familia te espera"". Y ahora que ya lo hicieron, se ponen bravos... Y aparte de eso estan asustados por lo que pueda revelar las declaraciones de los involucrados en la JEP... quien los entiende..",
16/02/2020 21:20,"@RedMasNoticias @PartidoFARC @GiovanniCelisS La ""gente de bien"" duro 12 anos diciendo ""Guerrillero, demovilizate, tu familia te espera"". Y ahora que ya lo hicieron, se ponen bravos... Y aparte de eso estan asustados por lo que pueda revelar las declaraciones de los involucrados en la JEP... quien los entiende..",
16/02/2020 21:19,"@AngelatatianaG6 @petrogustavo 10 congresistas y 0 persecucion y JEP, pero hay incumplimiento...Vea pues!",
16/02/2020 21:17,"@petrogustavo La ""gente de bien"" duro 12 anos diciendo ""Guerrillero, demovilizate, tu familia te espera"". Y ahora que ya lo hicieron, se ponen bravos... Y aparte de eso estan asustados por lo que pueda revelar las declaraciones de los involucrados en la JEP... quien los entiende..",
16/02/2020 21:16,@RoyBarreras Los colombianos sabemos las verdades del conflicto y se resumen en la tipificacion de 7 delitos d lesa humanidad. Es por ello q la @JEP_Colombia es un mecanismo catalizador d la impunidad y la historia solo servira como dato estadistico. Son +d 3 anos esperando las verdades,
16/02/2020 21:15,@RoyBarreras Los colombianos sabemos las verdades del conflicto y se resumen en la tipificacion de 7 delitos d lesa humanidad. Es por ello que la @JEP_Colombia es un mecanismo catalizador d la impunidad y la historia solo servira como dato estadistico. Son +d 3 anos esperando las verdades,
16/02/2020 21:13,JEP entregara manana el primer cuerpo encontrado en fosa comun https://t.co/EzlSQnhKEC,
16/02/2020 21:06,Mismo libreto de Colombia tras narco acuerdo Farc-Santos y su Jep. https://t.co/tFhPHxtlCS,
16/02/2020 21:05,Los dos expedientes del coronel de la mafia que pusieron a renir a la JEP https://t.co/Mmlg1cGeg5 via @RevistaSemana,
16/02/2020 21:01,"@MabelLaraNews @JEP_Colombia La orden era de Uribe, queria resultados bajas.",
16/02/2020 21:00,@IvanCepedaCast @DCoronell Eche cepeda a usted le regalaron el puesto de su mujer en la JEP y nada pasa entonces callese.,
16/02/2020 20:57,Y la guerrillera Tanja ya se les volo a la @JEP_Colombia o el mugroso @IvanCepedaCast la saco por Venezuela? https://t.co/7BrdwqpV5c,
16/02/2020 20:57,"La JEP: Dos anos de ""logros"" https://t.co/rr7hUmCPpG a traves de @ParcheCapuchino",
16/02/2020 20:57,"Y cuando llegue la hora de declarar en la JEP , entonces dice que tiene derecho a guardar silencio . @MabelLaraNews @juliomario55555 @VickyDavilaH @JulianFMartinez @juliomario55555 @merv59 @Sachaka7 @sotodoriamanuel @fercasa14 @yohirakerman @HELIODOPTERO @HernnAguirre6 https://t.co/SMEl9WWI6a",
16/02/2020 20:53,"JEP entregara manana el primer cuerpo encontrado en fosa comun de Dabeiba, Antioquia https://t.co/SrsIo3SXrs",
16/02/2020 20:50,@RoyBarreras No sabe a que fue la JEP tiene que contar la verdad caugan quien caiga no se burle de los colombianos victimas del conflicto,
16/02/2020 20:50,@CaracolRadio @JEP_Colombia El general amigo de los paramilitares,
16/02/2020 20:47,"@HumberticoM @JEP_Colombia La JEP,esta dando bandazos, en casos ya demostrados.",
16/02/2020 20:45,@rudolf_hommes Para eso esta la jep verdad y reparacion,
16/02/2020 20:43,@diferoh @NicoDuRo @adolforivasdiaz La JEP no ha condenado a nadie. Eso son cuentos suyos. Ni ha tenido siquiera la intencion. Ustedes inventan y se creen cosas.,
16/02/2020 20:42,"@ElUniversalCtg @cetaji Una verdad plena la debe dar la comision de la verdad JEP Y no como esta, a medias segun dice y conoce el pueblo... Quien dio la orden? Rodrigo Quinones, Cdte de la 1a. Brigada de Infanteria? Cnel Carlos A. Sanchez, jefe del estado mayor de esa unidad; TC. Harold Hector Pita?",
16/02/2020 20:39,@jorgelmunozp @Davidzoot2 @JEP_Colombia Yo tambien lo creo para seguir mamando la teta a este medio gobierno,
16/02/2020 20:37,"@Manoloparis_ @FisicoImpuro Y todavia tiene procesos abiertos y muchas cosas por contar, ojala se acoja a la jep",
16/02/2020 20:36,EXCELENTE Ojala presente urgente las denuncias contra todos los de -el cartel de la toga. -Odebrecht -Santos y su banda de exministros. -la corrupcion en la JEP . Q el ejemplo lo de la casa. https://t.co/Cc6wEOFcsc,
16/02/2020 20:36,"""Se espera que el general (r) Montoya no siga callando ante la JEP y conozcamos toda la verdad sobre los \ falsos positivos\ , cuya causa no es el estrato de los muchachos que hacen parte de las bases del Ejercito Nacional"". https://t.co/jHGA9WBq06",
16/02/2020 20:28,La @JEP_Colombia entregara manana el primer cuerpo encontrado en fosa comun de Dabeiba (Antioquia) @rcnradio,
16/02/2020 20:26,@MabelLaraNews @JEP_Colombia En esa misma logica podria yo hacer lo mismo con los impuestos para la nacion?,
16/02/2020 20:22,"Dudo mucho que Barbosa (amigo y ex-companero de pupitre de Duque y ahora el nuevo Fiscal de bolsillo) cumpla su deber de investigar a Santos. Aqui apartes de su hoja de vida: 2) -""Francisco Barbosa se compromete a apoyar a la JEP""- https://t.co/MksldwZjny https://t.co/VNrzzNIr1u",
16/02/2020 20:16,Por algo sera que la JEP defiende mas a los victimarios que alas victimas #NoALaJEP https://t.co/CkYpqgaU9a,
16/02/2020 20:12,"@GustavoBolivar @VickyDavilaH Ustedes no estan asustados porque dejaron volar a Santrich para que no hablara, porque tienen infiltradas las cortes, porque tienen JEP de bolsillo y porque, todos sabemos, tienen periodistas que les sirven de idiotas utiles para lograr su impunidad.",
16/02/2020 20:11,"@RevistaSemana @VickyDavilaH No sea tan cinica, no esconda su naturaleza. Lo que hizo no es otra cosa que una falta de profeionalismo y ahora se autoproclama victima. Lo que le hace falta es que mande a Hassan a la JEP",
16/02/2020 20:09,"@VickyDavilaH Hayyy!!!!,..pobresita.,pida indemnizacion.,.disculpas publicas del Presidente de la Republica..o mejor..vaya a la JEP y que la incluyan como ""victima del conflicto armado"".",
16/02/2020 20:07,#ObservatorioJEP La pagina web es https://t.co/J5nEvRaLcE. Por Julian Gonzalez. https://t.co/bXRQKctKML https://t.co/XHXExVxnSp,
16/02/2020 20:06,"@jdlaverde9 @nosdejaelbu @JEP_Colombia @UIA_JEP @CorteSupremaJ @FrBarbosaD @DefensoriaCol @DialogosYPaz @ComisionVerdadC @Justiciaypazcol El Cnel Gabriel Rincon reconocio y pidio perdon por su crimen, hablo q el Gral Montoya creo el top 10 y pedia rios d sangre, el mismo q ahora culpa a soldados",
16/02/2020 20:06,"@progresismoesm1 @diferoh @adolforivasdiaz Por si no lo sabia a ellos 3 ya los expulsaron de la jep precisamente por no presentarse. Las investigaciones estan avanzando y los escandalos se estan destapando. Donde estan las pruebas de que no es asi? Ya se las pedi, aun las espero",
16/02/2020 20:06,Le salio competencia a la PULLA con la POLLA pero con la gran diferencia que se nota su ideologia politica https://t.co/OEldbxoORQ @LaPullaOficial @GustavoBolivar @VickyDavilaH @DanielSamperO @darioarenasv @JEP_Colombia,
16/02/2020 20:04,"otra verguenza mas de ese engendro @JEP_Colombia, son una verguenza para la sociedad colombiana https://t.co/GTdt4JCQ7Z",
16/02/2020 20:01,@MabelLaraNews @nataisaquintero @JEP_Colombia Malparido!,
16/02/2020 19:58,"Mejor vaya y lave activos a PDVSA con su esposito, luego siga construccion de edificios en San Andres violando las normas de edificacion y agradezcale a Mario Montoya silencio ante JEP sobre Incursion (operacion) Paramilitar Orion ante JEP. @covco @NachoGomex @NoticiasUno https://t.co/vlysJHXEu4",
16/02/2020 19:54,"@SandinoVictoria @ELTIEMPO Y entonces nos dedicamos a los relatos de masacres, asesinatos, abortos, violaciones, atentados y demas crimenes de lesa humanidad cometidos por ustedes y que gracias a la @JEP_Colombia siguen impunes???",
16/02/2020 19:48,"@mvladimirkiev @HeLeNaBuckarct No lo se, tambien he criticado eso por el caso de santos Odebrech, Petro y su bolsa, JEP y los guerrilleros. Ahora a la fuerza de los fusiles y coca ahi tambien estamos de acuerdo, la guerrilla ha intentado por mas de 50 anos de tomarse el poder asi y lo mismo q hace el ELN",
16/02/2020 19:45,"@haroldECP @saludhernandezm @SandinoVictoria @JEP_Colombia vuelvo y repito , como seria de placentero dar a luz en un cambuche en plena selva con el asedio militar por aire y tierra . y si terminaron en los grupos ilegales , fue por falta de educacion y falta de oportunidades, gracias a un estado corrupto criminal ,",
16/02/2020 19:45,"Al Profesor Luis Pablo Arredondo le cortaron las orejas, cuchillos filosos entraban y salian de su abdomen y torax, su grito de horror se apago lentamente frente a sus estudiantes!. Esta barbarie!!. Nunca mas!!. Uribe y la Gata se daban piquitos!. #Mancuso lo dira en la JEP https://t.co/PF9hewYnD4",
16/02/2020 19:45,@Twitter @omarbula @IvanDuque @leydelmontes @FuerzasMilCol @USEmbassyBogota @THussman @MaryAnastasiaOG @Schwab_Suiza Complices premio a criminales @FARC_EPaz=Asesinos @PartidoFARC: @CConstitucional @RevistaSemana @elespectador @BluRadioCo @ELTIEMPO @NoticiasCaracol @Jep_Colombia https://t.co/zdinjxFMkY,
16/02/2020 19:44,@tartarin77 @ZuluagaCamila @JEP_Colombia El general te mato tu mami,
16/02/2020 19:43,@Twitter @omarbula @IvanDuque @leydelmontes @FuerzasMilCol @USEmbassyBogota @THussman @MaryAnastasiaOG @Schwab_Suiza Complices premio a criminales @FARC_EPaz=Asesinos @PartidoFARC: @CConstitucional @RevistaSemana @elespectador @BluRadioCo @ELTIEMPO @NoticiasCaracol @Jep_Colombia https://t.co/aOk1usTM22,
16/02/2020 19:43,"@MabelLaraNews @JEP_Colombia Asi los quiere el ejercito para adoctrinarlos y que obedezcan como corderitos, prestar el servicio militar deber ser obligatorio para todos los estratos sociales como en los EEUU",
16/02/2020 19:40,"Pero si es requete obvio q la @JEP_Colombia ,disenada poe el abogado Santiago y los hoy congresistas d farc es un lavadero de culpas(y hasta dineros?)de las farc. https://t.co/w93ZDd6DJg",
16/02/2020 19:40,Victimas de la Operacion Orion piden excluir de la JEP al general (r) Mario Montoya https://t.co/YsjBLCpabw,
16/02/2020 19:39,@AndresPastrana_ @juntacentral @OEA_oficial @Jatzel09 @itobisono Estimado presidente te invito a hablar sobre el tema del embajador dueno de la finca donde se encontro un laboratorio de cocaina. Que dices al respecto respetado hombre integro. @fdbedout @HELIODOPTERO @Matador000 @FiscaliaCol @jsanchezcristo @JEP_Colombia @miFBIHouston,
16/02/2020 19:32,"La unica forma de contrarrestar las injustas condenas de la JEP a nuestros heroes militares, y en vista que ningun guerrillero ah recibido condena por sus crimenes. es, una ves, sea condenado por ese tribunal espureo. reciba el indulto presidencial.",
